reviewText,summary,unixReviewTime,helpful,unhelpful,rating,label
"This is the second book in the Dragon Town Trilogy.  The first book is Snapdragon Alley and the last is Dragon Town.  In this book, Argus, the 3-year-old from the first book, is a 22 year old man with a quiet life.  He is quiet and depressed, estranged from his family, an lives with a group of roommates that he doesn't really interact with.  He doesn't remember the experiences of the summer that took place in the first book.  One day, he is handed a mysterious package.  Those around him are intrigued, and everyone joins together to try to solve the clues.The tone of the book is fairly dark, and you keep hoping for a better 'Happily ever After' for the characters from the first book than is portrayed here.  But this is only the second book in the series - perhaps there is more to come.In writing about a book series that Argus is reading, this author writes ""They were genuine mystery novels, where the mystery often remains mysterious, unlike most books of that type, which should really be called 'solution' novels because there is rarely any mystery left at the end.""  That description is certainly true of the first two books in this series.  I'm definitely left mystified and wondering.  And yet, I'm not disappointed.  I don't feel that the plot was left hanging.  And somehow, I don't think I will be disappointed even if the last book in the series leaves me with the same sense of wonder - plotting and turning around all of my different theories in my mind.",A True Mystery,1307404800,0,0,4,1
"Romantic, sizzling story for anytime! If you like a little romance or a lot, role playing and friends, enjoy your read!",Liked it!,1343174400,0,0,4,1
I enjoyed this book very much.  It was fast fun and easy to read.  I recommend it to all adults.  I can't wait to get started on the next one in this series.,Another GREAT READ!!!!!,1390348800,0,0,5,1
"A good and interesting story well told.  Actually, the book is a tour-de-force of survival techniques.  It is a proverbial field manual for survival on a semi-tropical island encapsulated within the framework of a novel, providing that one had the ability to recognize and identify all the plants and minerals found within its pages and had the ability to transform these into those uses identified by the author.",Survival Manual,1277164800,1,1,4,1
"a wonderful book. definitely some heartpounding stuations and a couple that are hard to understand. but in all, wonderful... im glad i read it. but much like 20,000 leagues it resorted to a cop out towards the ending. but still a great book.",a journey to the centre of the earth,1306195200,0,0,4,1
"Was not what I had really expected, but it kept me reading right to the end.  Have now read another in the series and both were well written.  You feel these characters and there passion.",Great sex - Not for under 18!,1372896000,0,0,4,1
I enjoyed the book very much and will get more of Rita Hestand's books.  I found it very interesting and it kept my attention through the entire book.,Good Book,1402790400,0,0,5,1
"Loved this story and even reread it to see if it was as good the second time, it was.  I liked the heroine and the hero.  The misunderstanding on the wedding day did not go on too long and they were able to still get to know each other a little better in the meantime so when it is resolved it makes sense.  I just really liked the story line and it was a fast read.",Loved this story and even reread it,1389916800,0,0,5,1
This was a really exciting story with wonderful characters to fall in love with! I can not wait for more!,Great,1384300800,0,0,5,1
"Well written, excellent book.The author pulls you in and doesn't let go.Oddly enough, even though the main characters are contract killers, you still feel an empathy for both of them. It is truly amazing how the author manages to make you identify with these people.Multiple surprises within the book keep you truly entertained.",Couldn't put it down,1244160000,5,5,5,1
"The book was great to read but very disappointing at the same time. I do not like books that ends without finishing the story of what is going on. This book does this it leaves you hanging wanting to know if he able to keep his daughter, what continue to grow between the two main characters and their life being together. It could have been written better and more put into it.",GREAT But to Short,1396051200,0,0,5,1
"A pleasant, well crafted and entertaining fantasy with well developed characters and a nice magical twist to the 'search for the missing' plot.A sensible, well grounded main character, a middle aged woman with older children and a missing husband she finds it necessary to search for. A stray cat provides the touch of magic which carries the storyline along very nicely and provides additional interest.",Good entertainment,1336348800,4,4,4,1
"It's been a while since I've read the Wizard of Oz, and decided it was about time I read it again! I totally remember when I was little reading it!!! I get different ideas and views from it now as an adult! So good my kids are going to read it!",I couldn't put it down!,1366156800,0,0,5,1
"Paul's one act of youthful self-indulgence was to marry Jo, only to be persuaded to give her up for her own safety and allow her to think him dead, but when his sacrifice fails to keep her safe six years later, he forces his way back into her life determined to keep her this time. I wasn't always sure I liked Paul, but I didn't dislike him, so I found myself willing to give him a chance based on Jo's past regard for him. Jo, I loved! She had crawled out from her grief and became an amazingly strong female character, as a deputy marshal, able to hold her own amongst the military world that Paul drug her into. She was no damsel waiting for her knight to save her. I found the mystical attraction between Jo and Paul a bit over the top, but didn't think it detracted from the story too much. I enjoyed the interaction between Jo and her guards. The ending almost seems to invite a sequel and I wouldn't mind reading Nolan or Tait's story. All in all, good read!",Still Mine,1359590400,0,0,4,1
